mavpackettype,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
GPS,250029071,0,3,457562200,2249,15,0.7000000000000001,24.7869481,120.99333209999999,92.64,0.03324154019355774,291.1612548828125,-0.003000000026077032,0.0,1
GPS,250229064,0,3,457562400,2249,15,0.7000000000000001,24.7869481,120.99333209999999,92.64,0.011180340312421322,259.6951599121094,0.04000000283122063,0.0,1
GPS,250429094,0,3,457562600,2249,15,0.7000000000000001,24.7869481,120.99333209999999,92.64,0.02570992149412632,256.5042724609375,0.03400000184774399,0.0,1
GPS,250608704,0,3,457562800,2249,15,0.7000000000000001,24.786948,120.99333209999999,92.63,0.032649654895067215,62.65011978149414,0.004000000189989805,0.0,1
GPS,250829159,0,3,457563000,2249,15,0.7000000000000001,24.786948,120.9933322,92.64,0.004000000189989805,180.0,-0.006000000052154064,0.0,1
GPS,251029132,0,3,457563200,2249,15,0.7000000000000001,24.786948,120.9933322,92.64,0.00806225836277008,82.8749771118164,-0.013000000268220901,0.0,1
GPS,251229089,0,3,457563400,2249,15,0.7000000000000001,24.786948,120.99333229999999,92.64,0.01612451672554016,7.125016212463379,0.015000000596046448,0.0,1
GPS,251429107,0,3,457563600,2249,15,0.7000000000000001,24.786948,120.99333229999999,92.64,0.013000000268220901,90.0,0.02800000086426735,0.0,1
GPS,251629078,0,3,457563800,2249,15,0.7000000000000001,24.786947899999998,120.9933324,92.64,0.016278821974992752,137.4895477294922,-0.013000000268220901,0.0,1
GPS,251829194,0,3,457564000,2249,15,0.7000000000000001,24.786947899999998,120.9933324,92.65,0.02282542549073696,298.810791015625,0.00800000037997961,0.0,1
GPS,252029111,0,3,457564200,2249,15,0.7000000000000001,24.786947899999998,120.9933324,92.63,0.02831960655748844,137.86239624023438,0.007000000216066837,0.0,1
GPS,252229157,0,3,457564400,2249,15,0.7000000000000001,24.7869478,120.9933325,92.64,0.0298328697681427,129.55966186523438,0.09800000488758087,0.0,1
GPS,252429165,0,3,457564600,2249,15,0.7000000000000001,24.7869478,120.9933325,92.64,0.021931713446974754,226.8476104736328,0.014000000432133675,0.0,1
GPS,252629142,0,3,457564800,2249,15,0.7000000000000001,24.7869477,120.9933325,92.63,0.04753946140408516,292.2490234375,-0.032999999821186066,0.0,1
GPS,252829159,0,3,457565000,2249,15,0.7000000000000001,24.7869478,120.9933325,92.63,0.024041632190346718,16.92751121520996,0.05700000375509262,0.0,1
GPS,253029178,0,3,457565200,2249,15,0.7000000000000001,24.7869478,120.9933325,92.63,0.011661904864013195,239.0362548828125,0.03500000014901161,0.0,1
GPS,253229054,0,3,457565400,2249,15,0.7000000000000001,24.7869477,120.9933325,92.62,0.04401136189699173,248.68209838867188,-0.08000000566244125,0.0,1
GPS,253429090,0,3,457565600,2249,15,0.7000000000000001,24.7869477,120.9933325,92.62,0.01077033020555973,111.80139923095703,0.06200000271201134,0.0,1
GPS,253629176,0,3,457565800,2249,15,0.7000000000000001,24.786947599999998,120.99333259999999,92.63,0.013928388245403767,111.03750610351562,-0.021000001579523087,0.0,1
GPS,253848807,0,3,457566000,2249,15,0.7000000000000001,24.786947599999998,120.99333259999999,92.63,0.032572995871305466,197.8787078857422,-0.0020000000949949026,0.0,1
GPS,254029138,0,3,457566200,2249,15,0.7000000000000001,24.786947599999998,120.99333259999999,92.63,0.02376973070204258,345.3791198730469,0.018000001087784767,0.0,1
GPS,254229048,0,3,457566400,2249,15,0.7000000000000001,24.7869475,120.9933327,92.63,0.02325940877199173,205.46336364746094,-0.02200000174343586,0.0,1
GPS,254429047,0,3,457566600,2249,15,0.7000000000000001,24.7869475,120.9933327,92.64,0.019924860447645187,107.52555847167969,0.03400000184774399,0.0,1
GPS,254608746,0,3,457566800,2249,15,0.7000000000000001,24.7869475,120.9933327,92.65,0.040311288088560104,330.255126953125,-0.04700000211596489,0.0,1
GPS,254829052,0,3,457567000,2249,15,0.7000000000000001,24.7869475,120.9933327,92.64,0.02280350960791111,195.255126953125,-0.032999999821186066,0.0,1
GPS,255029141,0,3,457567200,2249,15,0.7000000000000001,24.7869474,120.9933327,92.64,0.01612451672554016,277.1250305175781,0.05100000277161598,0.0,1
GPS,255229085,0,3,457567400,2249,15,0.7000000000000001,24.7869474,120.99333279999999,92.64,0.018867963925004005,32.00537872314453,0.004000000189989805,0.0,1
GPS,255429162,0,3,457567600,2249,15,0.7000000000000001,24.7869474,120.99333279999999,92.65,0.012529964558780193,331.3895568847656,0.018000001087784767,0.0,1
GPS,255629187,0,3,457567800,2249,15,0.7000000000000001,24.7869474,120.99333279999999,92.65,0.01303840521723032,94.39869689941406,-0.015000000596046448,0.0,1
GPS,255829095,0,3,457568000,2249,15,0.7000000000000001,24.7869474,120.99333279999999,92.67,0.022472206503152847,249.1455535888672,0.003000000026077032,0.0,1
GPS,256008779,0,3,457568200,2249,15,0.7000000000000001,24.7869474,120.99333279999999,92.68,0.029017237946391106,271.9749450683594,0.012000000104308128,0.0,1
GPS,256229082,0,3,457568400,2249,15,0.7000000000000001,24.7869474,120.99333279999999,92.69,0.02121320553123951,351.8699035644531,-0.036000002175569534,0.0,1
GPS,256429164,0,3,457568600,2249,15,0.7000000000000001,24.7869474,120.99333279999999,92.69,0.012206556275486946,34.99201583862305,-0.05900000408291817,0.0,1
GPS,256629103,0,3,457568800,2249,15,0.7000000000000001,24.7869474,120.9933329,92.69,0.007615773472934961,66.80140686035156,0.0690000057220459,0.0,1
GPS,256829182,0,3,457569000,2249,15,0.7000000000000001,24.7869474,120.9933329,92.69,0.040792159736156464,348.6900634765625,0.04000000283122063,0.0,1
GPS,257029205,0,3,457569200,2249,15,0.7000000000000001,24.7869474,120.9933329,92.69,0.018867963925004005,57.99461364746094,-0.04200000315904617,0.0,1
GPS,257229171,0,3,457569400,2249,15,0.7000000000000001,24.7869474,120.9933329,92.7,0.030463093891739845,156.8013916015625,0.07600000500679016,0.0,1
GPS,257429096,0,3,457569600,2249,15,0.7000000000000001,24.7869474,120.99333299999999,92.71000000000001,0.015132746659219265,97.59463500976562,-0.014000000432133675,0.0,1
GPS,257629092,0,3,457569800,2249,15,0.7000000000000001,24.786947299999998,120.99333299999999,92.72,0.025179356336593628,263.1572265625,-0.06200000271201134,0.0,1
GPS,257829085,0,3,457570000,2249,15,0.7000000000000001,24.786947299999998,120.99333299999999,92.72,0.02121320366859436,315.0,-0.014000000432133675,0.0,1
GPS,258029130,0,3,457570200,2249,15,0.7000000000000001,24.786947299999998,120.9933329,92.72,0.02402082458138466,267.61407470703125,0.03400000184774399,0.0,1
GPS,258229141,0,3,457570400,2249,15,0.7000000000000001,24.786947299999998,120.99333299999999,92.72,0.02607681043446064,85.60128784179688,0.0690000057220459,0.0,1
GPS,258429136,0,3,457570600,2249,15,0.7000000000000001,24.786947299999998,120.99333299999999,92.71000000000001,0.014317821711301804,102.09474182128906,-0.06700000166893005,0.0,1
GPS,258629163,0,3,457570800,2249,15,0.7000000000000001,24.7869472,120.99333299999999,92.72,0.007280109915882349,285.9454040527344,-0.026000000536441803,0.0,1
GPS,258829132,0,3,457571000,2249,15,0.7000000000000001,24.7869472,120.99333299999999,92.73,0.022671569138765335,311.4236755371094,-0.05300000309944153,0.0,1
GPS,259029090,0,3,457571200,2249,15,0.7000000000000001,24.7869472,120.99333299999999,92.74,0.0150332972407341,86.18592071533203,0.007000000216066837,0.0,1
GPS,259229019,0,3,457571400,2249,15,0.7000000000000001,24.7869472,120.99333299999999,92.75,0.022360680624842644,10.304844856262207,0.005000000353902578,0.0,1
GPS,259429061,0,3,457571600,2249,15,0.7000000000000001,24.7869472,120.99333299999999,92.75,0.030413813889026642,170.5376739501953,-0.0020000000949949026,0.0,1
GPS,259629132,0,3,457571800,2249,15,0.7000000000000001,24.7869471,120.99333299999999,92.76,0.006708203814923763,206.56504821777344,-0.03400000184774399,0.0,1
GPS,259829102,0,3,457572000,2249,15,0.7000000000000001,24.7869471,120.99333299999999,92.76,0.014560219831764698,164.05459594726562,-0.007000000216066837,0.0,1
GPS,260029123,0,3,457572200,2249,15,0.7000000000000001,24.7869471,120.99333299999999,92.76,0.03080584481358528,35.75388717651367,-0.006000000052154064,0.0,1
GPS,260229150,0,3,457572400,2249,15,0.7000000000000001,24.7869471,120.99333299999999,92.76,0.005000000353902578,306.8699035644531,0.024000000208616257,0.0,1
GPS,260429100,0,3,457572600,2249,15,0.7000000000000001,24.7869471,120.9933331,92.76,0.03780211880803108,142.52381896972656,-0.0020000000949949026,0.0,1
GPS,260629085,0,3,457572800,2249,15,0.7000000000000001,24.786946999999998,120.9933331,92.76,0.039051249623298645,320.1944274902344,0.009000000543892384,0.0,1
GPS,260829047,0,3,457573000,2249,15,0.7000000000000001,24.7869471,120.99333299999999,92.75,0.02828427404165268,315.0,-0.07200000435113907,0.0,1
GPS,261029114,0,3,457573200,2249,15,0.7000000000000001,24.786946999999998,120.99333299999999,92.76,0.05215362086892128,184.39871215820312,0.01600000075995922,0.0,1
GPS,261229115,0,3,457573400,2249,15,0.7000000000000001,24.7869469,120.99333299999999,92.77,0.014212671667337418,230.71058654785156,0.030000001192092896,0.0,1
GPS,261428884,0,3,457573600,2249,15,0.7000000000000001,24.7869469,120.99333299999999,92.77,0.04060788452625275,189.92625427246094,0.02800000086426735,0.0,1
GPS,261628837,0,3,457573800,2249,15,0.7000000000000001,24.7869468,120.99333299999999,92.77,0.02370654046535492,207.64598083496094,-0.03400000184774399,0.0,1
GPS,261848841,0,3,457574000,2249,15,0.7000000000000001,24.7869468,120.9933329,92.77,0.02370654046535492,297.6459655761719,0.013000000268220901,0.0,1
GPS,262028833,0,3,457574200,2249,15,0.7000000000000001,24.786946699999998,120.9933329,92.77,0.025806978344917297,215.53768920898438,-0.012000000104308128,0.0,1
GPS,262228842,0,3,457574400,2249,15,0.7000000000000001,24.7869466,120.9933329,92.78,0.07379024475812912,153.43495178222656,-0.04400000348687172,0.0,1
GPS,262428790,0,3,457574600,2249,15,0.7000000000000001,24.786946399999998,120.99333299999999,92.8,0.1823321282863617,176.54127502441406,-0.11900000274181366,0.0,1
GPS,262628848,0,3,457574800,2249,15,0.7000000000000001,24.786946,120.99333299999999,92.83,0.26110535860061646,185.27391052246094,-0.2630000114440918,0.0,1
GPS,262808781,0,3,457575000,2249,15,0.7000000000000001,24.7869453,120.99333299999999,92.91,0.5133517384529114,177.87889099121094,-0.4710000157356262,0.0,1
GPS,263028865,0,3,457575200,2249,15,0.7000000000000001,24.7869443,120.99333299999999,92.99,0.5187032222747803,182.98377990722656,-0.43800002336502075,0.0,1
GPS,263228815,0,3,457575400,2249,15,0.7000000000000001,24.786943299999997,120.9933329,93.07000000000001,0.5511125326156616,183.6411895751953,-0.23200000822544098,0.0,1
GPS,263428899,0,3,457575600,2249,15,0.7000000000000001,24.786942399999997,120.99333279999999,93.11,0.5238396525382996,188.563232421875,-0.07900000363588333,0.0,1
GPS,263628859,0,3,457575800,2249,15,0.7000000000000001,24.7869416,120.99333259999999,93.11,0.3062172830104828,201.45396423339844,0.003000000026077032,0.0,1
GPS,263828861,0,3,457576000,2249,15,0.7000000000000001,24.786941199999998,120.9933324,93.12,0.15454773604869843,212.044677734375,-0.09700000286102295,0.0,1
GPS,264028841,0,3,457576200,2249,15,0.7000000000000001,24.7869411,120.9933322,93.15,0.10993180423974991,291.898193359375,-0.2370000183582306,0.0,1
GPS,264208827,0,3,457576400,2249,15,0.7000000000000001,24.7869413,120.99333209999999,93.24,0.21623368561267853,351.7574768066406,-0.656000018119812,0.0,1
GPS,264428846,0,3,457576600,2249,15,0.7000000000000001,24.786941799999997,120.9933319,93.39,0.33464759588241577,331.8268127441406,-0.8180000185966492,0.0,1
GPS,264628913,0,3,457576800,2249,15,0.7000000000000001,24.786942399999997,120.9933317,93.52,0.4145129919052124,8.462417602539062,-0.7570000290870667,0.0,1
GPS,264828833,0,3,457577000,2249,15,0.7000000000000001,24.7869431,120.99333179999999,93.69,0.33653679490089417,3.2364931106567383,-0.8610000610351562,0.0,1
GPS,265028848,0,3,457577200,2249,15,0.7000000000000001,24.7869438,120.9933317,93.86,0.46132203936576843,352.15093994140625,-0.7430000305175781,0.0,1
GPS,265228847,0,3,457577400,2249,15,0.7000000000000001,24.7869445,120.9933317,94.02,0.3621629774570465,4.5928449630737305,-0.815000057220459,0.0,1
GPS,265428873,0,3,457577600,2249,15,0.7000000000000001,24.7869451,120.99333179999999,94.17,0.32050585746765137,7.169363021850586,-0.8530000448226929,0.0,1
GPS,265628810,0,3,457577800,2249,15,0.7000000000000001,24.7869456,120.9933317,94.35000000000001,0.2540019750595093,340.2096252441406,-0.8440000414848328,0.0,1
GPS,265828899,0,3,457578000,2249,15,0.7000000000000001,24.786946,120.99333159999999,94.56,0.1702938675880432,347.10626220703125,-0.9890000224113464,0.0,1
GPS,266028824,0,3,457578200,2249,15,0.7000000000000001,24.7869463,120.99333159999999,94.72,0.19185933470726013,26.965713500976562,-0.8660000562667847,0.0,1
GPS,266228857,0,3,457578400,2249,15,0.7000000000000001,24.7869465,120.99333179999999,94.91,0.2030886560678482,47.19492721557617,-0.8490000367164612,0.0,1
GPS,266428887,0,3,457578600,2249,15,0.7000000000000001,24.7869468,120.9933319,95.10000000000001,0.1519901305437088,325.99627685546875,-0.9700000286102295,0.0,1
GPS,266628826,0,3,457578800,2249,15,0.7000000000000001,24.7869471,120.99333179999999,95.29,0.23385679721832275,4.906066417694092,-0.8940000534057617,0.0,1
GPS,266828834,0,3,457579000,2249,15,0.7000000000000001,24.786947299999998,120.9933319,95.43,0.14042791724205017,72.5972900390625,-0.45900002121925354,0.0,1
GPS,267028868,0,3,457579200,2249,15,0.7000000000000001,24.7869475,120.9933322,95.49,0.184556245803833,44.78047180175781,-0.43700000643730164,0.0,1
GPS,267228831,0,3,457579400,2249,15,0.7000000000000001,24.786947599999998,120.9933324,95.53,0.06003332510590553,60.01835632324219,-0.10300000756978989,0.0,1
GPS,267428898,0,3,457579600,2249,15,0.7000000000000001,24.7869477,120.9933325,95.53,0.08276472985744476,61.88679122924805,0.009000000543892384,0.0,1
GPS,267628874,0,3,457579800,2249,15,0.7000000000000001,24.7869478,120.99333259999999,95.54,0.07410802692174911,86.90593719482422,0.026000000536441803,0.0,1
GPS,267828792,0,3,457580000,2249,15,0.7000000000000001,24.7869478,120.99333279999999,95.56,0.07570997625589371,102.2004623413086,-0.1770000010728836,0.0,1
GPS,268028877,0,3,457580200,2249,15,0.7000000000000001,24.7869477,120.9933329,95.63,0.07150524854660034,132.16587829589844,-0.3230000138282776,0.0,1
GPS,268228840,0,3,457580400,2249,15,0.7000000000000001,24.7869478,120.9933329,95.7,0.05096077173948288,15.945393562316895,-0.3530000150203705,0.0,1
GPS,268428873,0,3,457580600,2249,15,0.7000000000000001,24.7869478,120.9933329,95.77,0.05531727150082588,130.60130310058594,-0.4020000100135803,0.0,1
GPS,268628778,0,3,457580800,2249,15,0.7000000000000001,24.7869477,120.99333299999999,95.86,0.10259142518043518,133.02505493164062,-0.5690000057220459,0.0,1
GPS,268828856,0,3,457581000,2249,15,0.7000000000000001,24.7869477,120.99333299999999,95.95,0.08386299014091492,329.1534118652344,-0.38600000739097595,0.0,1
GPS,269028826,0,3,457581200,2249,15,0.7000000000000001,24.7869477,120.99333299999999,95.99000000000001,0.08154140412807465,146.50482177734375,-0.24900001287460327,0.0,1
GPS,269228788,0,3,457581400,2249,15,0.7000000000000001,24.7869477,120.9933332,96.06,0.16015306115150452,87.49490356445312,-0.3400000035762787,0.0,1
GPS,269428834,0,3,457581600,2249,15,0.7000000000000001,24.786947599999998,120.99333329999999,96.17,0.07256032526493073,209.74488830566406,-0.4740000367164612,0.0,1
GPS,269628871,0,3,457581800,2249,15,0.7000000000000001,24.7869475,120.9933332,96.24000000000001,0.07083079218864441,239.4524383544922,-0.4490000307559967,0.0,1
GPS,269828830,0,3,457582000,2249,15,0.7000000000000001,24.7869475,120.99333299999999,96.34,0.07025667279958725,274.89910888671875,-0.4020000100135803,0.0,1
GPS,270028794,0,3,457582200,2249,15,0.7000000000000001,24.7869474,120.99333259999999,96.42,0.28547680377960205,241.54971313476562,-0.25600001215934753,0.0,1
GPS,270228800,0,3,457582400,2249,15,0.7000000000000001,24.7869474,120.99333209999999,96.5,0.24705061316490173,271.15966796875,-0.44700002670288086,0.0,1
GPS,270428852,0,3,457582600,2249,15,0.7000000000000001,24.786947299999998,120.99333159999999,96.57000000000001,0.21801146864891052,235.65391540527344,-0.40400001406669617,0.0,1
GPS,270628819,0,3,457582800,2249,15,0.7000000000000001,24.7869472,120.9933312,96.65,0.20030227303504944,273.1481018066406,-0.30900001525878906,0.0,1
GPS,270848842,0,3,457583000,2249,15,0.7000000000000001,24.786947299999998,120.9933308,96.75,0.18044668436050415,284.1132507324219,-0.5250000357627869,0.0,1
GPS,271008823,0,3,457583200,2249,15,0.7000000000000001,24.786947299999998,120.9933306,96.85000000000001,0.056080300360918045,201.9911346435547,-0.2880000174045563,0.0,1
GPS,271229192,0,3,457583400,2249,15,0.7000000000000001,24.786947299999998,120.9933305,96.89,0.0997045636177063,314.5936584472656,-0.28300002217292786,0.0,1
GPS,271429134,0,3,457583600,2249,15,0.7000000000000001,24.7869474,120.9933303,96.93,0.07100000232458115,270.0,-0.03500000014901161,0.0,1
GPS,271629153,0,3,457583800,2249,15,0.7000000000000001,24.7869475,120.9933301,96.93,0.08229824155569077,274.8792724609375,-0.052000001072883606,0.0,1
GPS,271829234,0,3,457584000,2249,15,0.7000000000000001,24.7869474,120.9933298,96.93,0.08215229958295822,238.43820190429688,0.0560000017285347,0.0,1
GPS,272029093,0,3,457584200,2249,15,0.7000000000000001,24.7869474,120.9933296,96.92,0.11182576417922974,244.58071899414062,0.007000000216066837,0.0,1
GPS,272229139,0,3,457584400,2249,15,0.7000000000000001,24.7869474,120.9933294,96.93,0.06432729214429855,258.3406982421875,0.09800000488758087,0.0,1
GPS,272429283,0,3,457584600,2249,15,0.7000000000000001,24.786947299999998,120.9933293,96.93,0.05232590436935425,206.0753631591797,-0.05000000074505806,0.0,1
GPS,272629215,0,3,457584800,2249,15,0.7000000000000001,24.786947299999998,120.99332919999999,96.94,0.03945884108543396,188.7461700439453,0.052000001072883606,0.0,1
GPS,272829178,0,3,457585000,2249,15,0.7000000000000001,24.786947299999998,120.99332919999999,96.94,0.04601087048649788,137.6425323486328,0.01900000125169754,0.0,1
GPS,273029273,0,3,457585200,2249,15,0.7000000000000001,24.786947299999998,120.9933293,96.95,0.05300000309944153,90.0,-0.07700000703334808,0.0,1
GPS,273229132,0,3,457585400,2249,15,0.7000000000000001,24.7869474,120.9933293,96.97,0.03337663784623146,81.38434600830078,0.009000000543892384,0.0,1
GPS,273429049,0,3,457585600,2249,15,0.7000000000000001,24.7869474,120.9933294,96.98,0.06942622363567352,101.63362884521484,0.018000001087784767,0.0,1
GPS,273629145,0,3,457585800,2249,15,0.7000000000000001,24.7869474,120.9933295,96.99000000000001,0.061098285019397736,68.89515686035156,-0.036000002175569534,0.0,1
GPS,273829098,0,3,457586000,2249,15,0.7000000000000001,24.7869475,120.9933296,97.0,0.05414794757962227,85.76360321044922,-0.007000000216066837,0.0,1
GPS,274029154,0,3,457586200,2249,15,0.7000000000000001,24.786947599999998,120.9933296,96.99000000000001,0.05100000277161598,28.072484970092773,-0.014000000432133675,0.0,1
GPS,274229149,0,3,457586400,2249,15,0.7000000000000001,24.7869477,120.9933296,96.99000000000001,0.037215590476989746,59.30027389526367,0.09400000423192978,0.0,1
GPS,274429168,0,3,457586600,2249,15,0.7000000000000001,24.7869478,120.9933296,96.98,0.0505964420735836,341.5650634765625,0.003000000026077032,0.0,1
GPS,274629108,0,3,457586800,2249,15,0.7000000000000001,24.786947899999998,120.9933296,96.97,0.08200610429048538,52.43140411376953,0.10400000214576721,0.0,1
GPS,274829102,0,3,457587000,2249,15,0.7000000000000001,24.7869481,120.9933296,96.95,0.07605919241905212,2.2605018615722656,0.039000000804662704,0.0,1
GPS,275029073,0,3,457587200,2249,15,0.7000000000000001,24.786948199999998,120.9933296,96.94,0.06573431938886642,33.20656967163086,0.06000000238418579,0.0,1
GPS,275229185,0,3,457587400,2249,15,0.7000000000000001,24.7869483,120.9933296,96.93,0.0505371168255806,27.072080612182617,0.0820000022649765,0.0,1
GPS,275429102,0,3,457587600,2249,15,0.7000000000000001,24.7869484,120.9933296,96.92,0.06685058027505875,55.35905075073242,0.06100000441074371,0.0,1
GPS,275629118,0,3,457587800,2249,15,0.7000000000000001,24.786948499999998,120.99332969999999,96.91,0.06992138922214508,73.37924194335938,0.0430000014603138,0.0,1
GPS,275829235,0,3,457588000,2249,15,0.7000000000000001,24.7869486,120.9933298,96.91,0.06000000238418579,90.0,-0.036000002175569534,0.0,1
GPS,276029201,0,3,457588200,2249,15,0.7000000000000001,24.7869486,120.99332989999999,96.92,0.0820365771651268,99.11785888671875,-0.024000000208616257,0.0,1
GPS,276229163,0,3,457588400,2249,15,0.7000000000000001,24.7869486,120.99333,96.92,0.05879626050591469,131.5526123046875,0.03800000250339508,0.0,1
GPS,276408841,0,3,457588600,2249,15,0.7000000000000001,24.786948499999998,120.9933301,96.92,0.0516236387193203,158.40467834472656,0.03100000135600567,0.0,1
GPS,276629138,0,3,457588800,2249,15,0.7000000000000001,24.7869484,120.9933301,96.92,0.0868331789970398,151.07357788085938,-0.015000000596046448,0.0,1
GPS,276829178,0,3,457589000,2249,15,0.7000000000000001,24.7869483,120.9933301,96.92,0.10239140689373016,167.5925750732422,0.1080000028014183,0.0,1
GPS,277029196,0,3,457589200,2249,15,0.7000000000000001,24.7869481,120.9933301,96.91,0.1290155053138733,179.11175537109375,0.125,0.0,1
GPS,277229137,0,3,457589400,2249,15,0.7000000000000001,24.786948,120.9933301,96.89,0.1086830347776413,167.24246215820312,0.06800000369548798,0.0,1
GPS,277429186,0,3,457589600,2249,15,0.7000000000000001,24.7869478,120.99333,96.88,0.11002273112535477,191.00355529785156,-0.007000000216066837,0.0,1
GPS,277629149,0,3,457589800,2249,15,0.7000000000000001,24.786947599999998,120.99332989999999,96.89,0.09200543910264969,180.62277221679688,0.06000000238418579,0.0,1
GPS,277808921,0,3,457590000,2249,15,0.7000000000000001,24.7869475,120.99332989999999,96.89,0.11278741806745529,169.78602600097656,0.01600000075995922,0.0,1
GPS,278029168,0,3,457590200,2249,15,0.7000000000000001,24.786947299999998,120.99332989999999,96.88,0.08714356273412704,183.28924560546875,-0.020000001415610313,0.0,1
GPS,278229054,0,3,457590400,2249,15,0.7000000000000001,24.7869472,120.9933298,96.88,0.04517742991447449,185.07962036132812,0.10700000822544098,0.0,1
GPS,278429095,0,3,457590600,2249,15,0.7000000000000001,24.7869471,120.9933298,96.88,0.0642884150147438,164.6667022705078,-0.05300000309944153,0.0,1
GPS,278629217,0,3,457590800,2249,15,0.7000000000000001,24.7869471,120.9933298,96.87,0.03847077116370201,188.97262573242188,0.03800000250339508,0.0,1
GPS,278829179,0,3,457591000,2249,15,0.7000000000000001,24.786946999999998,120.9933298,96.88,0.05044799670577049,103.76078033447266,0.0430000014603138,0.0,1
GPS,279029171,0,3,457591200,2249,15,0.7000000000000001,24.786946999999998,120.99332989999999,96.87,0.08095678687095642,115.615478515625,0.08400000631809235,0.0,1
GPS,279229110,0,3,457591400,2249,15,0.7000000000000001,24.7869469,120.99333,96.86,0.07696752995252609,114.5671615600586,0.05400000140070915,0.0,1
GPS,279429119,0,3,457591600,2249,15,0.7000000000000001,24.7869469,120.9933301,96.86,0.0700642541050911,92.45402526855469,0.08000000566244125,0.0,1
GPS,279629094,0,3,457591800,2249,15,0.7000000000000001,24.7869469,120.99333019999999,96.87,0.1061178669333458,87.29936981201172,0.046000003814697266,0.0,1
GPS,279850350,0,3,457592000,2249,15,0.7000000000000001,24.786946999999998,120.9933303,96.86,0.08755569905042648,76.12246704101562,-0.020000001415610313,0.0,1
GPS,280029197,0,3,457592200,2249,15,0.7000000000000001,24.786946999999998,120.99333039999999,96.85000000000001,0.05664803832769394,69.32556915283203,-0.024000000208616257,0.0,1
GPS,280229162,0,3,457592400,2249,15,0.7000000000000001,24.786946999999998,120.9933305,96.86,0.029546573758125305,66.03750610351562,0.05700000375509262,0.0,1
GPS,280429166,0,3,457592600,2249,15,0.7000000000000001,24.7869471,120.9933305,96.86,0.027202941477298737,342.89727783203125,0.03800000250339508,0.0,1
GPS,280629182,0,3,457592800,2249,15,0.7000000000000001,24.7869472,120.99333039999999,96.86,0.0643816813826561,316.88818359375,0.030000001192092896,0.0,1
GPS,280829214,0,3,457593000,2249,15,0.7000000000000001,24.786947299999998,120.9933303,96.86,0.08500000834465027,323.1300964355469,0.020000001415610313,0.0,1
GPS,281029172,0,3,457593200,2249,15,0.7000000000000001,24.7869474,120.9933301,96.86,0.047010637819767,308.0887756347656,0.017000000923871994,0.0,1
GPS,281229068,0,3,457593400,2249,15,0.7000000000000001,24.7869475,120.99333,96.85000000000001,0.040459856390953064,320.01312255859375,-0.04200000315904617,0.0,1
GPS,281429136,0,3,457593600,2249,15,0.7000000000000001,24.7869475,120.99332989999999,96.86,0.014000000432133675,0.0,-0.01900000125169754,0.0,1
GPS,281629088,0,3,457593800,2249,15,0.7000000000000001,24.786947599999998,120.99332989999999,96.86,0.03312098979949951,298.8865966796875,0.004000000189989805,0.0,1
GPS,281829190,0,3,457594000,2249,15,0.7000000000000001,24.786947599999998,120.9933298,96.86,0.028071338310837746,265.9143981933594,0.01600000075995922,0.0,1
GPS,282029159,0,3,457594200,2249,15,0.7000000000000001,24.7869477,120.9933296,96.86,0.04805205762386322,257.988525390625,0.07700000703334808,0.0,1
GPS,282229127,0,3,457594400,2249,15,0.7000000000000001,24.7869477,120.9933295,96.85000000000001,0.038832977414131165,168.111328125,0.12200000882148743,0.0,1
GPS,282429101,0,3,457594600,2249,15,0.7000000000000001,24.786947599999998,120.9933295,96.82000000000001,0.058008622378110886,179.01222229003906,0.1080000028014183,0.0,1
GPS,282629090,0,3,457594800,2249,15,0.7000000000000001,24.7869475,120.9933295,96.81,0.13026896119117737,155.99285888671875,0.13900001347064972,0.0,1
GPS,282829090,0,3,457595000,2249,15,0.7000000000000001,24.7869474,120.9933296,96.77,0.12020815908908844,143.7974090576172,0.09200000762939453,0.0,1
GPS,283029140,0,3,457595200,2249,15,0.7000000000000001,24.786947299999998,120.99332969999999,96.76,0.07034912705421448,95.71058654785156,0.125,0.0,1
GPS,283229114,0,3,457595400,2249,15,0.7000000000000001,24.786947299999998,120.9933298,96.74000000000001,0.08414868265390396,86.59355163574219,0.12200000882148743,0.0,1
GPS,283429126,0,3,457595600,2249,15,0.7000000000000001,24.7869474,120.99332989999999,96.72,0.09689685702323914,58.93482971191406,0.06700000166893005,0.0,1
GPS,283629198,0,3,457595800,2249,15,0.7000000000000001,24.7869475,120.99333,96.72,0.06506919860839844,46.245361328125,0.026000000536441803,0.0,1
GPS,283829182,0,3,457596000,2249,15,0.7000000000000001,24.7869477,120.99333,96.73,0.09774456918239594,13.60973072052002,-0.0430000014603138,0.0,1
GPS,284029161,0,3,457596200,2249,15,0.7000000000000001,24.7869478,120.9933301,96.75,0.08198780566453934,30.00491714477539,-0.0690000057220459,0.0,1
GPS,284229094,0,3,457596400,2249,15,0.7000000000000001,24.786948,120.9933301,96.76,0.05508176237344742,15.802512168884277,-0.003000000026077032,0.0,1
GPS,284429180,0,3,457596600,2249,15,0.7000000000000001,24.786948,120.9933301,96.77,0.03956008329987526,20.72555923461914,-0.06700000166893005,0.0,1
GPS,284608856,0,3,457596800,2249,15,0.7000000000000001,24.7869481,120.99333,96.8,0.019209373742341995,308.6598205566406,-0.058000002056360245,0.0,1
